gene1_idx,Gene1_Entrez_ID,gene2_idx,Gene2_Entrez_ID,combined_score,PPI_score
378,4145,295,3055,503.0,0.503
462,5290,295,3055,499.0,0.499
463,5291,295,3055,789.0,0.789
465,5293,295,3055,499.0,0.499
466,5294,295,3055,499.0,0.499
467,5295,295,3055,661.0,0.661
468,5296,295,3055,574.0,0.574
551,5747,295,3055,417.0,0.417
617,6654,295,3055,790.0,0.79
618,6714,295,3055,806.0,0.806
625,6774,295,3055,843.0,0.843
626,6776,295,3055,524.0,0.524
635,6850,295,3055,877.0,0.877
639,6921,295,3055,499.0,0.499
667,7297,295,3055,800.0,0.8
687,7525,295,3055,589.0,0.589
692,7535,295,3055,470.0,0.47
830,10188,295,3055,793.0,0.793
874,11140,295,3055,425.0,0.425
297,3066,296,3065,999.0,0.999
300,3091,296,3065,912.0,0.912
308,3276,296,3065,652.0,0.652
310,3297,296,3065,505.0,0.505
382,4193,296,3065,785.0,0.785
404,4609,296,3065,928.0,0.928
407,4661,296,3065,519.0,0.519
420,4790,296,3065,975.0,0.975
439,5111,296,3065,457.0,0.457
481,5468,296,3065,457.0,0.457
486,5499,296,3065,484.0,0.484
495,5566,296,3065,457.0,0.457
562,5914,296,3065,794.0,0.794
566,5925,296,3065,997.0,0.997
567,5927,296,3065,778.0,0.778
568,5928,296,3065,999.0,0.999
571,5970,296,3065,983.0,0.983
587,6256,296,3065,650.0,0.65
588,6257,296,3065,650.0,0.65
589,6258,296,3065,650.0,0.65
611,6595,296,3065,603.0,0.603
612,6597,296,3065,857.0,0.857
625,6774,296,3065,874.0,0.874
652,7153,296,3065,676.0,0.676
653,7155,296,3065,502.0,0.502
654,7157,296,3065,988.0,0.988
658,7182,296,3065,480.0,0.48
670,7329,296,3065,581.0,0.581
683,7468,296,3065,516.0,0.516
697,7874,296,3065,877.0,0.877
701,8030,296,3065,457.0,0.457
707,8242,296,3065,941.0,0.941
713,8361,296,3065,717.0,0.717
725,8473,296,3065,540.0,0.54
755,8841,296,3065,900.0,0.9
757,8850,296,3065,787.0,0.787
800,9611,296,3065,997.0,0.997
801,9612,296,3065,998.0,0.998
804,9682,296,3065,539.0,0.539
806,9734,296,3065,942.0,0.942
808,9759,296,3065,428.0,0.428
833,10280,296,3065,447.0,0.447
849,10521,296,3065,865.0,0.865
860,10765,296,3065,956.0,0.956
863,10856,296,3065,861.0,0.861
864,10919,296,3065,994.0,0.994
872,11091,296,3065,634.0,0.634
876,11176,296,3065,951.0,0.951
887,11335,296,3065,846.0,0.846
896,23028,296,3065,994.0,0.994
906,23186,296,3065,998.0,0.998
915,23411,296,3065,939.0,0.939
918,23476,296,3065,714.0,0.714
919,23569,296,3065,537.0,0.537
922,23613,296,3065,457.0,0.457
977,51564,296,3065,445.0,0.445
998,54790,296,3065,769.0,0.769
1025,56848,296,3065,812.0,0.812
1058,79813,296,3065,876.0,0.876
1065,80312,296,3065,897.0,0.897
300,3091,297,3066,547.0,0.547
310,3297,297,3066,509.0,0.509
404,4609,297,3066,496.0,0.496
420,4790,297,3066,632.0,0.632
422,4869,297,3066,765.0,0.765
491,5562,297,3066,425.0,0.425
562,5914,297,3066,457.0,0.457
566,5925,297,3066,954.0,0.954
567,5927,297,3066,739.0,0.739
568,5928,297,3066,999.0,0.999
571,5970,297,3066,923.0,0.923
587,6256,297,3066,650.0,0.65
588,6257,297,3066,650.0,0.65
589,6258,297,3066,650.0,0.65
611,6595,297,3066,457.0,0.457
612,6597,297,3066,988.0,0.988
625,6774,297,3066,543.0,0.543
653,7155,297,3066,415.0,0.415
654,7157,297,3066,874.0,0.874
683,7468,297,3066,478.0,0.478
707,8242,297,3066,716.0,0.716
713,8361,297,3066,458.0,0.458
725,8473,297,3066,540.0,0.54
755,8841,297,3066,900.0,0.9
757,8850,297,3066,613.0,0.613
800,9611,297,3066,982.0,0.982
801,9612,297,3066,979.0,0.979
808,9759,297,3066,588.0,0.588
841,10419,297,3066,493.0,0.493
849,10521,297,3066,714.0,0.714
864,10919,297,3066,905.0,0.905
872,11091,297,3066,458.0,0.458
876,11176,297,3066,506.0,0.506
887,11335,297,3066,442.0,0.442
896,23028,297,3066,994.0,0.994
906,23186,297,3066,998.0,0.998
918,23476,297,3066,457.0,0.457
919,23569,297,3066,548.0,0.548
978,51567,297,3066,487.0,0.487
994,54625,297,3066,571.0,0.571
998,54790,297,3066,981.0,0.981
1025,56848,297,3066,789.0,0.789
1058,79813,297,3066,752.0,0.752
1065,80312,297,3066,713.0,0.713
1073,83933,297,3066,500.0,0.5
299,3074,298,3073,996.0,0.996
312,3312,300,3091,787.0,0.787
315,3320,300,3091,991.0,0.991
316,3326,300,3091,992.0,0.992
347,3717,300,3091,481.0,0.481
360,3939,300,3091,457.0,0.457
382,4193,300,3091,902.0,0.902
404,4609,300,3091,951.0,0.951
454,5241,300,3091,400.0,0.4
474,5315,300,3091,983.0,0.983
481,5468,300,3091,536.0,0.536
512,5591,300,3091,553.0,0.553
515,5594,300,3091,494.0,0.494
537,5685,300,3091,457.0,0.457
540,5688,300,3091,649.0,0.649
552,5753,300,3091,457.0,0.457
571,5970,300,3091,974.0,0.974
576,6093,300,3091,440.0,0.44
612,6597,300,3091,569.0,0.569
618,6714,300,3091,457.0,0.457
625,6774,300,3091,801.0,0.801
639,6921,300,3091,996.0,0.996
654,7157,300,3091,981.0,0.981
670,7329,300,3091,515.0,0.515
676,7415,300,3091,497.0,0.497
685,7494,300,3091,977.0,0.977
697,7874,300,3091,457.0,0.457
755,8841,300,3091,671.0,0.671
757,8850,300,3091,457.0,0.457
806,9734,300,3091,645.0,0.645
808,9759,300,3091,798.0,0.798
816,9978,300,3091,790.0,0.79
818,10013,300,3091,523.0,0.523
863,10856,300,3091,678.0,0.678
897,23030,300,3091,607.0,0.607
901,23081,300,3091,929.0,0.929
915,23411,300,3091,685.0,0.685
976,51548,300,3091,581.0,0.581
977,51564,300,3091,873.0,0.873
993,54583,300,3091,933.0,0.933
1018,55818,300,3091,775.0,0.775
863,10856,301,3094,558.0,0.558
908,23210,301,3094,438.0,0.438
358,3845,302,3098,600.0,0.6
495,5566,302,3098,420.0,0.42
691,7534,302,3098,449.0,0.449
311,3309,303,3105,499.0,0.499
654,7157,303,3105,601.0,0.601
801,9612,303,3105,487.0,0.487
312,3312,304,3146,567.0,0.567
331,3553,304,3146,862.0,0.862
343,3690,304,3146,720.0,0.72
398,4353,304,3146,474.0,0.474
454,5241,304,3146,410.0,0.41
478,5340,304,3146,884.0,0.884
515,5594,304,3146,612.0,0.612
516,5595,304,3146,499.0,0.499
649,7099,304,3146,996.0,0.996
654,7157,304,3146,989.0,0.989
808,9759,304,3146,491.0,0.491
308,3276,306,3178,457.0,0.457
382,4193,306,3178,470.0,0.47
484,5478,306,3178,457.0,0.457
597,6431,306,3178,513.0,0.513
651,7150,306,3178,422.0,0.422
655,7158,306,3178,420.0,0.42
849,10521,306,3178,407.0,0.407
895,23020,306,3178,442.0,0.442
916,23435,306,3178,980.0,0.98
940,26986,306,3178,816.0,0.816
979,51574,306,3178,457.0,0.457
343,3690,307,3265,600.0,0.6
358,3845,307,3265,991.0,0.991
362,3956,307,3265,677.0,0.677
375,4140,307,3265,624.0,0.624
445,5147,307,3265,501.0,0.501
449,5170,307,3265,499.0,0.499
462,5290,307,3265,731.0,0.731
463,5291,307,3265,631.0,0.631
465,5293,307,3265,486.0,0.486
466,5294,307,3265,953.0,0.953
467,5295,307,3265,852.0,0.852
468,5296,307,3265,499.0,0.499
511,5590,307,3265,505.0,0.505
515,5594,307,3265,733.0,0.733
516,5595,307,3265,776.0,0.776
520,5599,307,3265,731.0,0.731
525,5604,307,3265,661.0,0.661
526,5605,307,3265,523.0,0.523
561,5894,307,3265,998.0,0.998
617,6654,307,3265,997.0,0.997
618,6714,307,3265,900.0,0.9
630,6790,307,3265,606.0,0.606
688,7529,307,3265,499.0,0.499
756,8844,307,3265,499.0,0.499
938,26524,307,3265,420.0,0.42
1053,79109,307,3265,932.0,0.932
1137,283455,307,3265,499.0,0.499
420,4790,308,3276,441.0,0.441
569,5929,308,3276,499.0,0.499
618,6714,308,3276,577.0,0.577
654,7157,308,3276,889.0,0.889
697,7874,308,3276,416.0,0.416
713,8361,308,3276,565.0,0.565
757,8850,308,3276,501.0,0.501
768,9070,308,3276,630.0,0.63
831,10196,308,3276,825.0,0.825
841,10419,308,3276,902.0,0.902
848,10498,308,3276,972.0,0.972
872,11091,308,3276,499.0,0.499
900,23067,308,3276,499.0,0.499
901,23081,308,3276,471.0,0.471
312,3312,310,3297,770.0,0.77
314,3315,310,3297,581.0,0.581
315,3320,310,3297,967.0,0.967
316,3326,310,3297,960.0,0.96
479,5347,310,3297,429.0,0.429
520,5599,310,3297,457.0,0.457
612,6597,310,3297,511.0,0.511
676,7415,310,3297,852.0,0.852
739,8607,310,3297,540.0,0.54
818,10013,310,3297,800.0,0.8
863,10856,310,3297,540.0,0.54
874,11140,310,3297,720.0,0.72
885,11315,310,3297,499.0,0.499
915,23411,310,3297,630.0,0.63
312,3312,311,3309,963.0,0.963
313,3313,311,3309,823.0,0.823
315,3320,311,3309,788.0,0.788
316,3326,311,3309,851.0,0.851
317,3329,311,3309,625.0,0.625
328,3480,311,3309,520.0,0.52
345,3708,311,3309,506.0,0.506
433,5034,311,3309,792.0,0.792
449,5170,311,3309,626.0,0.626
461,5289,311,3309,797.0,0.797
475,5327,311,3309,422.0,0.422
561,5894,311,3309,513.0,0.513
571,5970,311,3309,457.0,0.457
654,7157,311,3309,457.0,0.457
655,7158,311,3309,414.0,0.414
659,7184,311,3309,982.0,0.982
666,7296,311,3309,520.0,0.52
677,7417,311,3309,554.0,0.554
793,9451,311,3309,998.0,0.998
828,10131,311,3309,510.0,0.51
833,10280,311,3309,981.0,0.981
907,23193,311,3309,612.0,0.612
313,3313,312,3312,913.0,0.913
314,3315,312,3312,956.0,0.956
315,3320,312,3312,997.0,0.997
316,3326,312,3312,997.0,0.997
317,3329,312,3312,692.0,0.692
353,3757,312,3312,457.0,0.457
379,4170,312,3312,568.0,0.568
382,4193,312,3312,435.0,0.435
404,4609,312,3312,468.0,0.468
434,5052,312,3312,509.0,0.509
453,5230,312,3312,450.0,0.45
455,5243,312,3312,404.0,0.404
484,5478,312,3312,443.0,0.443
492,5563,312,3312,499.0,0.499
525,5604,312,3312,608.0,0.608
561,5894,312,3312,457.0,0.457
566,5925,312,3312,582.0,0.582
569,5929,312,3312,438.0,0.438
571,5970,312,3312,414.0,0.414
614,6622,312,3312,928.0,0.928
654,7157,312,3312,920.0,0.92
676,7415,312,3312,751.0,0.751
690,7533,312,3312,551.0,0.551
694,7846,312,3312,705.0,0.705
713,8361,312,3312,457.0,0.457
739,8607,312,3312,632.0,0.632
797,9520,312,3312,431.0,0.431
818,10013,312,3312,599.0,0.599
836,10376,312,3312,564.0,0.564
837,10381,312,3312,564.0,0.564
838,10383,312,3312,584.0,0.584
841,10419,312,3312,564.0,0.564
863,10856,312,3312,582.0,0.582
872,11091,312,3312,419.0,0.419
874,11140,312,3312,786.0,0.786
885,11315,312,3312,535.0,0.535
915,23411,312,3312,499.0,0.499
940,26986,312,3312,921.0,0.921
941,27102,312,3312,420.0,0.42
979,51574,312,3312,457.0,0.457
1101,120892,312,3312,553.0,0.553
1124,203068,312,3312,755.0,0.755
314,3315,313,3313,664.0,0.664
315,3320,313,3313,781.0,0.781
316,3326,313,3313,768.0,0.768
317,3329,313,3313,907.0,0.907
345,3708,313,3313,985.0,0.985
595,6390,313,3313,570.0,0.57
614,6622,313,3313,508.0,0.508
654,7157,313,3313,989.0,0.989
659,7184,313,3313,851.0,0.851
665,7295,313,3313,464.0,0.464
688,7529,313,3313,438.0,0.438
828,10131,313,3313,428.0,0.428
885,11315,313,3313,978.0,0.978
1101,120892,313,3313,457.0,0.457
315,3320,314,3315,605.0,0.605
316,3326,314,3315,520.0,0.52
330,3551,314,3315,820.0,0.82
477,5339,314,3315,909.0,0.909
614,6622,314,3315,651.0,0.651
625,6774,314,3315,570.0,0.57
654,7157,314,3315,832.0,0.832
670,7329,314,3315,745.0,0.745
691,7534,314,3315,670.0,0.67
696,7867,314,3315,548.0,0.548
732,8550,314,3315,701.0,0.701
781,9261,314,3315,791.0,0.791
843,10454,314,3315,428.0,0.428
917,23450,314,3315,670.0,0.67
940,26986,314,3315,806.0,0.806
1101,120892,314,3315,457.0,0.457
316,3326,315,3320,965.0,0.965
317,3329,315,3320,620.0,0.62
328,3480,315,3320,455.0,0.455
330,3551,315,3320,945.0,0.945
331,3553,315,3320,482.0,0.482
333,3611,315,3320,467.0,0.467
347,3717,315,3320,468.0,0.468
353,3757,315,3320,809.0,0.809
354,3791,315,3320,918.0,0.918
355,3815,315,3320,478.0,0.478
359,3932,315,3320,462.0,0.462
364,3984,315,3320,822.0,0.822
365,3985,315,3320,453.0,0.453
369,4067,315,3320,700.0,0.7
382,4193,315,3320,740.0,0.74
385,4215,315,3320,426.0,0.426
388,4233,315,3320,462.0,0.462
392,4296,315,3320,497.0,0.497
394,4313,315,3320,703.0,0.703
404,4609,315,3320,911.0,0.911
405,4627,315,3320,420.0,0.42
422,4869,315,3320,424.0,0.424
424,4914,315,3320,423.0,0.423
442,5129,315,3320,401.0,0.401
447,5159,315,3320,427.0,0.427
449,5170,315,3320,571.0,0.571
454,5241,315,3320,957.0,0.957
462,5290,315,3320,714.0,0.714
464,5292,315,3320,457.0,0.457
467,5295,315,3320,637.0,0.637
479,5347,315,3320,572.0,0.572
491,5562,315,3320,457.0,0.457
492,5563,315,3320,436.0,0.436
495,5566,315,3320,514.0,0.514
496,5567,315,3320,459.0,0.459
502,5580,315,3320,710.0,0.71
503,5581,315,3320,466.0,0.466
512,5591,315,3320,405.0,0.405
515,5594,315,3320,793.0,0.793
525,5604,315,3320,538.0,0.538
551,5747,315,3320,560.0,0.56
561,5894,315,3320,678.0,0.678
581,6195,315,3320,528.0,0.528
584,6198,315,3320,627.0,0.627
585,6199,315,3320,477.0,0.477
614,6622,315,3320,457.0,0.457
617,6654,315,3320,499.0,0.499
618,6714,315,3320,997.0,0.997
621,6732,315,3320,542.0,0.542
625,6774,315,3320,856.0,0.856
633,6794,315,3320,658.0,0.658
637,6885,315,3320,566.0,0.566
642,7015,315,3320,989.0,0.989
644,7046,315,3320,801.0,0.801
645,7048,315,3320,932.0,0.932
649,7099,315,3320,973.0,0.973
654,7157,315,3320,992.0,0.992
659,7184,315,3320,917.0,0.917
674,7403,315,3320,403.0,0.403
676,7415,315,3320,803.0,0.803
679,7430,315,3320,930.0,0.93
691,7534,315,3320,464.0,0.464
694,7846,315,3320,457.0,0.457
713,8361,315,3320,573.0,0.573
730,8536,315,3320,480.0,0.48
739,8607,315,3320,833.0,0.833
747,8737,315,3320,796.0,0.796
756,8844,315,3320,697.0,0.697
779,9212,315,3320,693.0,0.693
787,9368,315,3320,790.0,0.79
793,9451,315,3320,722.0,0.722
800,9611,315,3320,845.0,0.845
808,9759,315,3320,956.0,0.956
814,9970,315,3320,462.0,0.462
818,10013,315,3320,994.0,0.994
826,10110,315,3320,549.0,0.549
828,10131,315,3320,455.0,0.455
830,10188,315,3320,576.0,0.576
840,10392,315,3320,689.0,0.689
843,10454,315,3320,528.0,0.528
863,10856,315,3320,699.0,0.699
867,10971,315,3320,419.0,0.419
870,11035,315,3320,615.0,0.615
874,11140,315,3320,999.0,0.999
885,11315,315,3320,499.0,0.499
904,23135,315,3320,403.0,0.403
915,23411,315,3320,453.0,0.453
916,23435,315,3320,457.0,0.457
918,23476,315,3320,457.0,0.457
941,27102,315,3320,420.0,0.42
942,27148,315,3320,457.0,0.457
954,29110,315,3320,768.0,0.768
956,29904,315,3320,400.0,0.4
968,51185,315,3320,457.0,0.457
993,54583,315,3320,550.0,0.55
1021,55869,315,3320,719.0,0.719
1031,57118,315,3320,480.0,0.48
1041,64127,315,3320,422.0,0.422
1046,65061,315,3320,494.0,0.494
1075,83983,315,3320,457.0,0.457
1101,120892,315,3320,769.0,0.769
1111,140901,315,3320,485.0,0.485
1119,197259,315,3320,505.0,0.505
1155,728642,315,3320,427.0,0.427
317,3329,316,3326,681.0,0.681
330,3551,316,3326,943.0,0.943
333,3611,316,3326,468.0,0.468
353,3757,316,3326,578.0,0.578
354,3791,316,3326,790.0,0.79
364,3984,316,3326,822.0,0.822
365,3985,316,3326,453.0,0.453
369,4067,316,3326,557.0,0.557
394,4313,316,3326,591.0,0.591
404,4609,316,3326,697.0,0.697
405,4627,316,3326,651.0,0.651
420,4790,316,3326,619.0,0.619
434,5052,316,3326,554.0,0.554
442,5129,316,3326,401.0,0.401
449,5170,316,3326,572.0,0.572
454,5241,316,3326,927.0,0.927
479,5347,316,3326,728.0,0.728
496,5567,316,3326,420.0,0.42
502,5580,316,3326,430.0,0.43
503,5581,316,3326,466.0,0.466
512,5591,316,3326,407.0,0.407
525,5604,316,3326,452.0,0.452
561,5894,316,3326,966.0,0.966
576,6093,316,3326,498.0,0.498
585,6199,316,3326,407.0,0.407
618,6714,316,3326,985.0,0.985
621,6732,316,3326,543.0,0.543
625,6774,316,3326,707.0,0.707
633,6794,316,3326,469.0,0.469
642,7015,316,3326,979.0,0.979
644,7046,316,3326,649.0,0.649
645,7048,316,3326,881.0,0.881
649,7099,316,3326,974.0,0.974
654,7157,316,3326,983.0,0.983
659,7184,316,3326,919.0,0.919
674,7403,316,3326,403.0,0.403
676,7415,316,3326,732.0,0.732
679,7430,316,3326,887.0,0.887
682,7465,316,3326,580.0,0.58
691,7534,316,3326,597.0,0.597
713,8361,316,3326,763.0,0.763
730,8536,316,3326,480.0,0.48
739,8607,316,3326,920.0,0.92
747,8737,316,3326,508.0,0.508
756,8844,316,3326,697.0,0.697
771,9113,316,3326,477.0,0.477
779,9212,316,3326,693.0,0.693
787,9368,316,3326,790.0,0.79
793,9451,316,3326,626.0,0.626
800,9611,316,3326,845.0,0.845
802,9641,316,3326,491.0,0.491
808,9759,316,3326,933.0,0.933
816,9978,316,3326,440.0,0.44
818,10013,316,3326,993.0,0.993
826,10110,316,3326,594.0,0.594
828,10131,316,3326,457.0,0.457
830,10188,316,3326,548.0,0.548
840,10392,316,3326,506.0,0.506
863,10856,316,3326,831.0,0.831
867,10971,316,3326,419.0,0.419
874,11140,316,3326,999.0,0.999
885,11315,316,3326,499.0,0.499
904,23135,316,3326,403.0,0.403
954,29110,316,3326,672.0,0.672
956,29904,316,3326,400.0,0.4
979,51574,316,3326,457.0,0.457
993,54583,316,3326,550.0,0.55
1021,55869,316,3326,620.0,0.62
1031,57118,316,3326,480.0,0.48
1041,64127,316,3326,422.0,0.422
1046,65061,316,3326,410.0,0.41
1075,83983,316,3326,532.0,0.532
1078,84293,316,3326,437.0,0.437
1101,120892,316,3326,769.0,0.769
1111,140901,316,3326,573.0,0.573
453,5230,317,3329,479.0,0.479
477,5339,317,3329,663.0,0.663
478,5340,317,3329,698.0,0.698
484,5478,317,3329,516.0,0.516
649,7099,317,3329,996.0,0.996
660,7263,317,3329,465.0,0.465
779,9212,317,3329,408.0,0.408
786,9361,317,3329,401.0,0.401
914,23410,317,3329,457.0,0.457
915,23411,317,3329,455.0,0.455
319,3356,318,3350,883.0,0.883
324,3363,318,3350,651.0,0.651
605,6532,318,3350,715.0,0.715
320,3357,319,3356,948.0,0.948
321,3358,319,3356,989.0,0.989
605,6532,319,3356,436.0,0.436
321,3358,320,3357,975.0,0.975
324,3363,323,3362,901.0,0.901
349,3735,325,3376,999.0,0.999
376,4141,325,3376,999.0,0.999
556,5859,325,3376,999.0,0.999
565,5917,325,3376,997.0,0.997
698,7965,325,3376,971.0,0.971
734,8565,325,3376,417.0,0.417
975,51520,325,3376,999.0,0.999
327,3418,326,3417,959.0,0.959
381,4191,326,3417,491.0,0.491
381,4191,327,3418,653.0,0.653
913,23408,327,3418,521.0,0.521
914,23410,327,3418,621.0,0.621
340,3643,328,3480,997.0,0.997
341,3645,328,3480,958.0,0.958
343,3690,328,3480,900.0,0.9
346,3716,328,3480,565.0,0.565
347,3717,328,3480,771.0,0.771
382,4193,328,3480,698.0,0.698
439,5111,328,3480,457.0,0.457
447,5159,328,3480,432.0,0.432
454,5241,328,3480,580.0,0.58
467,5295,328,3480,646.0,0.646
525,5604,328,3480,496.0,0.496
551,5747,328,3480,723.0,0.723
572,5979,328,3480,473.0,0.473
618,6714,328,3480,961.0,0.961
625,6774,328,3480,753.0,0.753
688,7529,328,3480,460.0,0.46
651,7150,329,3550,420.0,0.42
762,8899,329,3550,837.0,0.837
773,9128,329,3550,979.0,0.979
845,10465,329,3550,800.0,0.8
895,23020,329,3550,979.0,0.979
917,23450,329,3550,989.0,0.989
918,23476,329,3550,457.0,0.457
342,3654,330,3551,843.0,0.843
384,4214,330,3551,620.0,0.62
420,4790,330,3551,919.0,0.919
486,5499,330,3551,457.0,0.457
501,5579,330,3551,596.0,0.596
510,5588,330,3551,492.0,0.492
531,5610,330,3551,470.0,0.47
571,5970,330,3551,829.0,0.829
618,6714,330,3551,788.0,0.788
637,6885,330,3551,815.0,0.815
644,7046,330,3551,650.0,0.65
649,7099,330,3551,499.0,0.499
650,7124,330,3551,931.0,0.931
654,7157,330,3551,616.0,0.616
747,8737,330,3551,886.0,0.886
802,9641,330,3551,723.0,0.723
843,10454,330,3551,817.0,0.817
874,11140,330,3551,820.0,0.82
927,23683,330,3551,482.0,0.482
954,29110,330,3551,909.0,0.909
1124,203068,330,3551,595.0,0.595
1132,253260,330,3551,572.0,0.572
342,3654,331,3553,920.0,0.92
369,4067,331,3553,489.0,0.489
571,5970,331,3553,507.0,0.507
649,7099,331,3553,633.0,0.633
346,3716,332,3569,871.0,0.871
347,3717,332,3569,834.0,0.834
358,3845,332,3569,579.0,0.579
388,4233,332,3569,669.0,0.669
515,5594,332,3569,657.0,0.657
520,5599,332,3569,742.0,0.742
571,5970,332,3569,432.0,0.432
625,6774,332,3569,527.0,0.527
667,7297,332,3569,959.0,0.959
343,3690,333,3611,835.0,0.835
515,5594,333,3611,613.0,0.613
516,5595,333,3611,574.0,0.574
551,5747,333,3611,408.0,0.408
561,5894,333,3611,435.0,0.435
739,8607,333,3611,682.0,0.682
1132,253260,333,3611,956.0,0.956
335,3615,334,3614,959.0,0.959
803,9656,335,3615,439.0,0.439
630,6790,336,3619,936.0,0.936
634,6795,336,3619,996.0,0.996
779,9212,336,3619,999.0,0.999
796,9493,336,3619,513.0,0.513
339,3636,338,3635,912.0,0.912
346,3716,338,3635,499.0,0.499
347,3717,338,3635,499.0,0.499
348,3718,338,3635,499.0,0.499
369,4067,338,3635,950.0,0.95
462,5290,338,3635,499.0,0.499
463,5291,338,3635,499.0,0.499
466,5294,338,3635,499.0,0.499
467,5295,338,3635,716.0,0.716
618,6714,338,3635,670.0,0.67
625,6774,338,3635,697.0,0.697
687,7525,338,3635,519.0,0.519
881,11213,338,3635,408.0,0.408
340,3643,339,3636,457.0,0.457
346,3716,339,3636,499.0,0.499
347,3717,339,3636,499.0,0.499
348,3718,339,3636,499.0,0.499
369,4067,339,3636,543.0,0.543
462,5290,339,3636,499.0,0.499
463,5291,339,3636,708.0,0.708
466,5294,339,3636,499.0,0.499
467,5295,339,3636,799.0,0.799
502,5580,339,3636,414.0,0.414
618,6714,339,3636,841.0,0.841
625,6774,339,3636,699.0,0.699
687,7525,339,3636,804.0,0.804
341,3645,340,3643,980.0,0.98
347,3717,340,3643,742.0,0.742
467,5295,340,3643,648.0,0.648
502,5580,340,3643,457.0,0.457
515,5594,340,3643,519.0,0.519
654,7157,340,3643,471.0,0.471
829,10135,340,3643,408.0,0.408
506,5584,342,3654,499.0,0.499
636,6872,342,3654,420.0,0.42
637,6885,342,3654,808.0,0.808
649,7099,342,3654,981.0,0.981
748,8767,342,3654,499.0,0.499
840,10392,342,3654,499.0,0.499
843,10454,342,3654,897.0,0.897
881,11213,342,3654,990.0,0.99
1041,64127,342,3654,499.0,0.499
354,3791,343,3690,963.0,0.963
358,3845,343,3690,499.0,0.499
369,4067,343,3690,494.0,0.494
375,4140,343,3690,400.0,0.4
446,5156,343,3690,443.0,0.443
447,5159,343,3690,557.0,0.557
500,5578,343,3690,651.0,0.651
501,5579,343,3690,742.0,0.742
504,5582,343,3690,651.0,0.651
515,5594,343,3690,571.0,0.571
516,5595,343,3690,630.0,0.63
525,5604,343,3690,499.0,0.499
526,5605,343,3690,499.0,0.499
551,5747,343,3690,933.0,0.933
561,5894,343,3690,503.0,0.503
617,6654,343,3690,499.0,0.499
618,6714,343,3690,955.0,0.955
635,6850,343,3690,792.0,0.792
645,7048,343,3690,563.0,0.563
688,7529,343,3690,499.0,0.499
756,8844,343,3690,403.0,0.403
834,10298,343,3690,449.0,0.449
359,3932,344,3702,784.0,0.784
369,4067,344,3702,499.0,0.499
484,5478,344,3702,487.0,0.487
617,6654,344,3702,499.0,0.499
635,6850,344,3702,525.0,0.525
640,7006,344,3702,900.0,0.9
664,7294,344,3702,900.0,0.9
692,7535,344,3702,694.0,0.694
379,4170,345,3708,648.0,0.648
513,5592,345,3708,591.0,0.591
514,5593,345,3708,408.0,0.408
625,6774,345,3708,407.0,0.407
677,7417,345,3708,629.0,0.629
808,9759,345,3708,439.0,0.439
820,10017,345,3708,458.0,0.458
833,10280,345,3708,826.0,0.826
885,11315,345,3708,665.0,0.665
347,3717,346,3716,998.0,0.998
348,3718,346,3716,998.0,0.998
369,4067,346,3716,800.0,0.8
382,4193,346,3716,457.0,0.457
446,5156,346,3716,650.0,0.65
447,5159,346,3716,650.0,0.65
462,5290,346,3716,671.0,0.671
463,5291,346,3716,400.0,0.4
465,5293,346,3716,445.0,0.445
467,5295,346,3716,400.0,0.4
468,5296,346,3716,400.0,0.4
515,5594,346,3716,412.0,0.412
617,6654,346,3716,400.0,0.4
625,6774,346,3716,994.0,0.994
626,6776,346,3716,949.0,0.949
635,6850,346,3716,499.0,0.499
639,6921,346,3716,499.0,0.499
644,7046,346,3716,447.0,0.447
650,7124,346,3716,482.0,0.482
667,7297,346,3716,998.0,0.998
793,9451,346,3716,521.0,0.521
348,3718,347,3717,973.0,0.973
355,3815,347,3717,557.0,0.557
359,3932,347,3717,499.0,0.499
369,4067,347,3717,907.0,0.907
446,5156,347,3717,650.0,0.65
447,5159,347,3717,738.0,0.738
462,5290,347,3717,609.0,0.609
463,5291,347,3717,400.0,0.4
465,5293,347,3717,400.0,0.4
466,5294,347,3717,499.0,0.499
467,5295,347,3717,773.0,0.773
468,5296,347,3717,400.0,0.4
474,5315,347,3717,470.0,0.47
551,5747,347,3717,457.0,0.457
561,5894,347,3717,589.0,0.589
617,6654,347,3717,400.0,0.4
618,6714,347,3717,877.0,0.877
625,6774,347,3717,992.0,0.992
626,6776,347,3717,988.0,0.988
635,6850,347,3717,800.0,0.8
639,6921,347,3717,499.0,0.499
640,7006,347,3717,457.0,0.457
667,7297,347,3717,996.0,0.996
679,7430,347,3717,497.0,0.497
687,7525,347,3717,502.0,0.502
691,7534,347,3717,503.0,0.503
816,9978,347,3717,499.0,0.499
841,10419,347,3717,457.0,0.457
1014,55737,347,3717,426.0,0.426
359,3932,348,3718,678.0,0.678
446,5156,348,3718,650.0,0.65
447,5159,348,3718,650.0,0.65
462,5290,348,3718,431.0,0.431
463,5291,348,3718,400.0,0.4
465,5293,348,3718,400.0,0.4
467,5295,348,3718,400.0,0.4
468,5296,348,3718,455.0,0.455
617,6654,348,3718,400.0,0.4
625,6774,348,3718,907.0,0.907
626,6776,348,3718,923.0,0.923
635,6850,348,3718,499.0,0.499
667,7297,348,3718,885.0,0.885
376,4141,349,3735,998.0,0.998
556,5859,349,3735,999.0,0.999
565,5917,349,3735,999.0,0.999
698,7965,349,3735,998.0,0.998
