Molecule_ChEMBL_ID,Molecule_Pref_Name,Drug_CID,Drug_GDSC,Canonical_SMILES
CHEMBL111650,,15907592,FALSE,C[n+]1c2ccccc2cc2[n-]c3c([N+](=O)[O-])cccc3c21
CHEMBL358471,,10500818,FALSE,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(C)c(F)cc3nc2-1
CHEMBL151912,,9822187,FALSE,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1
CHEMBL345998,,10763844,FALSE,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4
CHEMBL8744,,44265350,FALSE,CC1=C/C(=C\c2ccccc2)C(=O)C(C)(O)C12CC2
CHEMBL126600,,5329693,FALSE,CCNC(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1
CHEMBL418838,,15907593,FALSE,C[n+]1c2ccccc2cc2[n-]c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c21
CHEMBL126908,,5329669,FALSE,CC(C)OC(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1
CHEMBL348711,,10549743,FALSE,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(Cl)cc3nc2-1
CHEMBL428647,PACLITAXEL,36314,TRUE,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
CHEMBL129396,,5329674,FALSE,CCc1cnc(CSc2cnc(NC(=O)Cc3cccnc3)s2)o1
CHEMBL329340,CRYPTOLEPTINE IODIDE,10570484,FALSE,C[n+]1c2ccccc2cc2[nH]c3ccccc3c21.[I-]
CHEMBL329399,,44325112,FALSE,CC1=C(SCCCO)C(=O)c2ccccc2C1=O
CHEMBL84,TOPOTECAN,60700,TRUE,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
CHEMBL8039,,10465516,FALSE,C=C/C=C1\C=C(C)C2(CC2)C(C)(O)C1=O
CHEMBL428690,ALVOCIDIB,5287969,TRUE,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
CHEMBL126630,,5329667,FALSE,CC(C)C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1
CHEMBL72832,,9863779,FALSE,CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
CHEMBL278341,,9577172,FALSE,C(=N/NC1=NCCN1)\c1c2ccccc2nc2ccccc12
CHEMBL2111846,,5329688,FALSE,C[C@@H](C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1)c1ccccc1
CHEMBL105916,,3002311,FALSE,O=c1c2cccn2c2cccc(F)c2n1CC/N=C(\S)Nc1ccc(Br)cn1
CHEMBL37109,,3081887,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL327439,,10101883,FALSE,CC[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
CHEMBL322698,,399406,FALSE,O=C(NNc1nc2ccccc2n2cccc12)c1cnccn1
CHEMBL343852,,10692611,FALSE,CN(C)CCNc1ccc2cc3ccccc3c3c2c1C(=O)N(CCN(C)C)C3=O
CHEMBL77453,,44314095,FALSE,COc1cc(CC(=O)c2ccc3ccccc3c2)cc(OC)c1OC
CHEMBL107535,,3003043,FALSE,O=c1c2cccn2c2ncccc2n1CCNC(=S)Nc1ccc(Br)cn1
CHEMBL74417,,44314512,FALSE,COc1cc(C(=O)Cc2cc(OC)c(OC)c(OC)c2)ccc1O
CHEMBL312969,,44323454,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)[C@H](O)CO)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL330580,,10079336,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL418812,,3003039,FALSE,O=c1c2cccn2c2ccc(F)cc2n1CC/N=C(\S)Nc1ccc(Br)cn1
CHEMBL2111590,,71459870,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C=C/C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)C(C)[C@@H](O)[C@H]1C
CHEMBL73140,,44314288,FALSE,Oc1ccc(CCc2ccc3c(c2)OCO3)cc1
CHEMBL309050,,44314251,FALSE,COc1cc(CC2(c3ccc4c(c3)OCO4)SCCCS2)cc(OC)c1OC
CHEMBL88833,,10079253,FALSE,CCCCC[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
CHEMBL148281,,10521984,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc(Cl)cc4c(c23)C1=O
CHEMBL264528,,44329165,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)C(C)C/C(C)=C\C(C)[C@@H](OC(C)=O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C
CHEMBL330698,,44323392,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)O)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL146785,,10246393,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc(F)cc4c(c23)C1=O
CHEMBL110091,,3003042,FALSE,O=c1c2cccn2c2ccc(Cl)cc2n1CCNC(=S)Nc1ccc(Br)cn1
CHEMBL147428,,10692026,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc(-c5ccccc5)cc4c(c23)C1=O
CHEMBL148229,,10760493,FALSE,CN(C)CCN1C(=O)c2cccc3cc4cccc(Cl)c4c(c23)C1=O
CHEMBL320001,,44329238,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)C(C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C
CHEMBL77321,,356755,FALSE,COc1ccc(C(O)Cc2cc(OC)c(OC)c(OC)c2)cc1OC
CHEMBL314740,,10373158,FALSE,C=C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
CHEMBL313691,,9988057,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL147372,,10360068,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc(C#N)cc4c(c23)C1=O
CHEMBL146516,,10830550,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc(O)cc4c(c23)C1=O
CHEMBL61,PODOFILOX,10607,FALSE,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
CHEMBL146037,,10594195,FALSE,CN(C)CCN1C(=O)c2c(Cl)ccc3cc4ccccc4c(c23)C1=O
CHEMBL343913,,10832531,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc([N+](=O)[O-])cc4c(c23)C1=O
CHEMBL314905,,10485835,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)[C@H]3COC(C)(C)O3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL439812,,10617707,FALSE,COc1ccc2c3c4c(cccc4cc2c1)C(=O)N(CCN(C)C)C3=O
CHEMBL95886,,44329140,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)C(C)=C[C@H]1C
CHEMBL74611,,44314242,FALSE,COc1cc(CC2(c3ccc4ccccc4c3)SCCCS2)cc(OC)c1OC
CHEMBL34682,,449494,FALSE,Oc1ccc(-c2nc3ccc(-c4ccc5nc(-c6ccc(O)cc6)[nH]c5c4)cc3[nH]2)cc1
CHEMBL301735,HOECHST 33258,2392,FALSE,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1
CHEMBL315856,,10010675,FALSE,COC[C@H](NC(=O)c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
CHEMBL327750,,44329164,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)C(C)[C@@H](O)[C@H]1C
CHEMBL329117,,10102189,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@H](COc3ccccc3)NC(=O)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL345020,,10664320,FALSE,Cc1ccc2cc3ccccc3c3c2c1C(=O)N(CCN(C)C)C3=O
CHEMBL77735,,44314553,FALSE,COc1ccc(C2(Cc3cc(OC)c(OC)c(OC)c3)SCCCS2)cc1OC
CHEMBL290677,AZONAFIDE,9948896,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(c23)C1=O
CHEMBL98726,,44329174,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)C(C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C)OC(C)=O
CHEMBL146559,,10616709,FALSE,CN(C)CCN1C(=O)c2cccc3cc4c(O)cccc4c(c23)C1=O
CHEMBL428676,AMONAFIDE,50515,FALSE,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
CHEMBL78126,,11723647,FALSE,COc1cc(CCc2ccc3ccccc3c2)cc(OC)c1OC
CHEMBL148344,,10831871,FALSE,CN(C)CCN1C(=O)c2cccc3cc4cc(Cl)ccc4c(c23)C1=O
CHEMBL144014,,10426999,FALSE,CN(C)CCN1C(=O)c2cccc3cc4cc(O)ccc4c(c23)C1=O
CHEMBL149184,,10646932,FALSE,CN(C)CCN1C(=O)c2cccc3cc4ccc(I)cc4c(c23)C1=O
CHEMBL318715,,44329006,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](OC(C)=O)C(C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C
CHEMBL89147,,10373301,FALSE,CCCC[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
CHEMBL422843,,10520711,FALSE,CN(C)CCN1C(=O)c2c(O)ccc3cc4ccccc4c(c23)C1=O
CHEMBL34618,,1946,FALSE,CN(C)CCCOc1ccc(-c2nc3cc(-c4ccc5nc(-c6ccc(OCCCN(C)C)cc6)[nH]c5c4)ccc3[nH]2)cc1
CHEMBL264619,,10970053,FALSE,COc1ccc(C(=O)Cc2cc(OC)c(OC)c(OC)c2)cc1OC
CHEMBL282148,,10485726,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL98260,,44329005,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)C(C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(C[C@@H]1OC(=O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)OC(C)=O
CHEMBL358993,,10712719,FALSE,COc1ccc2cc3ccccc3c3c2c1C(=O)N(CCN(C)C)C3=O
CHEMBL317112,,44329175,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\C(O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C
CHEMBL408113,,10079312,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3cscn3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL356797,,10735786,FALSE,CNCCN1C(=O)c2cccc3cc4ccc(Cl)cc4c(c23)C1=O
CHEMBL422137,,10617708,FALSE,COc1ccc2cc3cccc4c3c(c2c1)C(=O)N(CCN(C)C)C4=O
CHEMBL58,MITOXANTRONE,4212,TRUE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
CHEMBL105976,,3003047,FALSE,S=C(NCCOc1nc2cc(Cl)ccc2n2cccc12)Nc1ccc(Br)cn1
CHEMBL306334,,44313694,FALSE,COc1cc(CCc2ccc3c(c2)OCO3)cc(OC)c1OC
CHEMBL344310,,10713023,FALSE,CN(C)CCN1C(=O)c2cccc3cc4c(Cl)cccc4c(c23)C1=O
CHEMBL329331,,10079306,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3CCCCC3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL33853,,9955210,FALSE,COc1ccc(-c2nc3cc(-c4ccc5[nH]c(-c6ccc(OC)cc6)nc5c4)ccc3[nH]2)cc1
CHEMBL418833,,3003046,FALSE,Fc1cccc2c1nc(OCC/N=C(\S)Nc1ccc(Br)cn1)c1cccn12
CHEMBL329926,,44329076,FALSE,C=C/C=C\C(C)C(OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C(C)[C@@H](O)[C@@H](C)/C=C\CC[C@@H]1OC(=O)C=C[C@H]1C
CHEMBL307158,,3086528,FALSE,COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1OC
CHEMBL88382,,10440516,FALSE,CCCC[C@@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@@H](O)[C@H](OC(C)=O)C(=C1C)C2(C)C
CHEMBL147576,,10594815,FALSE,CCOc1ccc2cc3cccc4c3c(c2c1)C(=O)N(CCN(C)C)C4=O
CHEMBL320557,,3003044,FALSE,O=c1c2nccn2c2ccccc2n1CCNC(=S)Nc1ccc(Br)cn1
CHEMBL107099,,3003040,FALSE,O=c1c2cccn2c2c(F)cccc2n1CC/N=C(\S)Nc1ccc(Br)cn1
CHEMBL327465,,10079004,FALSE,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)[C@H](O)[C@H](C)NC(=O)OC(C)(C)C)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)[C@H]1O)C2(C)C
CHEMBL149293,,10831575,FALSE,COc1cccc2c3c4c(cccc4cc12)C(=O)N(CCN(C)C)C3=O
CHEMBL356785,,10496807,FALSE,Cc1ccc2cc3cccc4c3c(c2c1)C(=O)N(CCN(C)C)C4=O
CHEMBL439632,,10616710,FALSE,CN(C)CCN1C(=O)c2cccc3cc4cccc(O)c4c(c23)C1=O
CHEMBL2368220,,73345304,FALSE,COc1ccc(C(=O)O[C@@H]2[C@H](O[C@H]3[C@@H](OC(C)=O)[C@H](O[C@H]4C[C@H]5[C@@H]6CC=C7C[C@@H](O)CC[C@]7(C)[C@H]6CC[C@]5(C)[C@@]4(O)[C@H](C)C(=O)CCC(C)C)OC[C@@H]3O)OC[C@@H](O)[C@@H]2O)cc1
CHEMBL29779,,44277710,FALSE,CC1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@@H](O)[C@@H]1N1CCOCC1
CHEMBL73822,APAZIQUONE,5813717,FALSE,Cn1c(/C=C/CO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O
CHEMBL77393,,10518718,FALSE,COC1=CC(=O)c2c(c(COC(N)=O)c(C(C)C)n2C)C1=O
CHEMBL109625,,5328865,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2cc1OC
CHEMBL112225,,5328869,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3C)c2cc1OC
CHEMBL341425,,10083841,FALSE,Cn1c(/C=C/CO)cc2c1C(=O)C=C(N1CC1)C2=O
CHEMBL347737,,10332723,FALSE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2NO)c(=O)n1
CHEMBL14619,SQ-67563,5329767,FALSE,CCCCOc1c(C(=O)c2ccccc2)cnc2[nH]ncc12
CHEMBL111307,,5328856,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC
CHEMBL131446,,44353482,FALSE,Cc1c(O)c2c(n1C)C(=O)C=C(N1C(C)C1C)C2=O
CHEMBL2448180,,64990,FALSE,Nc1ccn([C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)n1
CHEMBL109212,,5328838,FALSE,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCC
CHEMBL111520,,5328850,FALSE,COc1cc2ncc(C#N)c(Nc3cccc([N+](=O)[O-])c3)c2cc1OC
CHEMBL326445,,5328859,FALSE,COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC
CHEMBL112472,,10780314,FALSE,COC1=CC(=O)c2c(c(CO)c(-c3ccccc3)n2C)C1=O
CHEMBL149829,,10562114,FALSE,Nc1ccn([C@H]2C[C@H](NO)[C@@H](CO)O2)c(=O)n1
CHEMBL1203088,,49860652,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(F)c(C(F)(F)F)c3)c2cc1OC.Cl
CHEMBL109332,,5328877,FALSE,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC
CHEMBL334881,,5329714,FALSE,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1
CHEMBL130409,,44353329,FALSE,CC1CN1C1=CC(=O)c2c(c(CO)c(/C=C/CO)n2C)C1=O
CHEMBL93641,,23238939,FALSE,COC1=CC(=O)c2c(c(CCl)cn2C)C1=O
CHEMBL108941,,44338345,FALSE,CN[C@H]1CN(c2nc3c(cc2F)c(=O)c(C=O)cn3-c2nccs2)C[C@@H]1OC
CHEMBL23457,,459960,FALSE,N=C(NC1CCCCC1)c1ccc(-c2ccc(-c3ccc(C(=N)NC4CCCCC4)cc3)o2)cc1
CHEMBL68878,,86221,FALSE,Nc1nc(=O)n(C2OC(CO)CC2F)cc1F
CHEMBL419185,,5328858,FALSE,COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC
CHEMBL307665,,10802127,FALSE,Cn1c2c(c(CO)c1C1CC1)C(=O)C(N1CC1)=CC2=O
CHEMBL421299,,14578322,FALSE,O=c1ccn(C2OC(CO)C=C2F)c(=O)[nH]1
CHEMBL111038,,5328840,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC
CHEMBL111664,,5328852,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC
CHEMBL68883,,368423,FALSE,O=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1
CHEMBL366193,,72267,FALSE,Nc1ccn([C@@H]2O[C@H](CO)C=C2F)c(=O)n1
CHEMBL110945,,5328857,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC
CHEMBL111443,,5328874,FALSE,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC
CHEMBL307888,,10638198,FALSE,COC1=CC(=O)c2c(c(COC(N)=O)c(C3CC3)n2C)C1=O
CHEMBL324045,,5328839,FALSE,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCC
CHEMBL439596,,5328876,FALSE,COc1cc2ncc(CO)c(Nc3cccc(Br)c3)c2cc1OC
CHEMBL280419,,445663,FALSE,N=C(NC1CCC1)c1ccc(-c2ccc(-c3ccc(C(=N)NC4CCC4)cc3)o2)cc1
CHEMBL111586,,135402848,FALSE,N#Cc1cnc2cc(O)c(O)cc2c1Nc1cccc(Br)c1
CHEMBL341869,,10467687,FALSE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](NO)[C@H]2O)c(=O)n1
CHEMBL1203047,,49860613,FALSE,COc1cc2c(C#N)cnc(Nc3cccc(Br)c3)c2cc1OC.Cl
CHEMBL109476,,5328854,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC
CHEMBL323900,,5328866,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3)c2cc1OC
CHEMBL110062,,5328883,FALSE,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3
CHEMBL30532,,10009438,FALSE,COc1cc(/C=C\C(=O)OC[C@@]23CC[C@@]4(C(=O)O)CCC(C)(C)C[C@H]4C2=CCC2[C@@]4(C)CC[C@H](O)C(C)(C)C4CC[C@]23C)ccc1O
CHEMBL443277,,5328837,FALSE,CCOC(=O)c1cnc2cc(OC)c(OC)cc2c1Nc1cccc(Br)c1
CHEMBL110055,,5328870,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(C)c3)c2cc1OC
CHEMBL1256387,,72283,FALSE,Cc1cn([C@@H]2O[C@H](CO)C=C2F)c(=O)[nH]c1=O
CHEMBL129,ZIDOVUDINE,35370,FALSE,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL111442,,5328875,FALSE,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCO3
CHEMBL329024,,9997534,FALSE,COC1=CC(=O)c2c(c(COC(=O)c3ccccc3F)cn2C)C1=O
CHEMBL539231,,45264057,FALSE,CC1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@@H](O)[C@@H]1N.Cl
CHEMBL74816,,10105331,FALSE,Cn1cc(CO)c2c1C(=O)C=C(N1CC1)C2=O
CHEMBL335032,,44353483,FALSE,COC1=CC(=O)c2c(c(O)c(C)n2C)C1=O
CHEMBL94033,,10363642,FALSE,COC1=CC(=O)c2c(c(COc3c(Cl)cc(Cl)cc3Cl)cn2C)C1=O
CHEMBL13659,,135407589,FALSE,Nc1nc(N)c(CCCNc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)c(O)n1
CHEMBL109259,,5328886,FALSE,COc1cc2c(C#N)cnc(Nc3cccc(Cl)c3)c2cc1OC
CHEMBL543345,,45260671,FALSE,Cl.Nc1ccn(C2OC(CO)CC2F)c(=O)n1
CHEMBL83228,,5328843,FALSE,COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1OC
CHEMBL320479,,5328844,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC
CHEMBL323424,,5328863,FALSE,COc1cc2ncc(C#N)c(Nc3ccc(C(C)C)cc3)c2cc1OC
CHEMBL328535,,10245744,FALSE,COC1=CC(=O)c2c(c(COC(=O)c3ccccc3)cn2C)C1=O
CHEMBL328916,,10450110,FALSE,COC1=CC(=O)c2c(c(COC(=O)c3ccc(F)cc3)cn2C)C1=O
CHEMBL25999,,445329,FALSE,N=C(NC1CCCC1)c1ccc(-c2ccc(-c3ccc(C(=N)NC4CCCC4)cc3)o2)cc1
CHEMBL112096,,5328864,FALSE,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC
CHEMBL325981,,5328884,FALSE,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3
CHEMBL68775,,372074,FALSE,O=c1ccn(C2OC(CO)C(F)C2F)c(=O)[nH]1
CHEMBL73067,,10536949,FALSE,COC1=CC(=O)c2c(c(CO)cn2C)C1=O
CHEMBL283043,,10461910,FALSE,COc1cc(/C=C/C(=O)OC[C@@]23CC[C@@]4(C(=O)O)CCC(C)(C)C[C@H]4C2=CCC2[C@@]4(C)CC[C@H](O)C(C)(C)C4CC[C@]23C)ccc1O
CHEMBL109428,,5328841,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC
CHEMBL110036,,5328848,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC
CHEMBL324399,,5328872,FALSE,COc1cc2ncc(C#N)c(Nc3cccc(NC(C)=O)c3)c2cc1OC
